StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3,Q4,Q5,Q13,Q6,Q7,Q8,Q9,Q10,Q11,Q12,id
5/24/21 23:40,5/24/21 23:43,IP Address,137.83.95.255,100,160,True,5/24/21 23:43,R_3mmHqP5iT9awhYY,,,,,39.73880005,-104.9868011,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",22,Male,White,Yes,Environmental Science,No,No,Slightly tired,Very well,,19239
5/24/21 23:46,5/24/21 23:50,IP Address,201.240.244.154,100,239,True,5/24/21 23:50,R_3O07QIc0to21uEy,,,,,-12.04640198,-77.0428009,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Male,White/Latino,No,Finance,No,No,Slightly tired,Well,,19214
5/24/21 23:58,5/24/21 23:58,Spam,201.240.244.154,100,39,True,5/24/21 23:58,R_1HeLSaWbYBGNvoR,,,,,-12.04640198,-77.0428009,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Male,White/Latino,No,Finance,No,No,Slightly tired,Well,,19214
5/25/21 6:31,5/25/21 6:33,IP Address,71.229.166.200,100,91,True,5/25/21 6:33,R_1IhmZcHGCL7elLz,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",22,Male,african american,No,Engineering,No,No,Slightly tired,Well,,19158
5/25/21 15:18,5/25/21 15:20,IP Address,24.128.35.160,100,154,True,5/25/21 15:20,R_2ydpFrB6KUv2bAR,,,,,39.68139648,-104.8836975,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Male,white,Yes,english,No,No,Slightly tired,Well,,19192
5/25/21 15:27,5/25/21 15:28,IP Address,79.47.168.96,100,63,True,5/25/21 15:28,R_1jUQskbgCKojTl8,,,,,38.13020325,13.32899475,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,white,No,biology,No,No,Very tired,Poor,,19080
5/25/21 16:40,5/25/21 16:41,IP Address,130.253.27.6,100,63,True,5/25/21 16:41,R_31mYvwQhFP3RxTT,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,American,Yes,Journalism,No,No,Not at all tired,Very well,,19195
5/25/21 16:42,5/25/21 16:55,IP Address,130.253.27.3,100,771,True,5/25/21 16:55,R_30uklpjfgvC9szx,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,,Yes,,No,No,Slightly tired,Well,,19194
5/25/21 18:14,5/25/21 18:21,IP Address,130.253.27.14,100,411,True,5/25/21 18:21,R_511Ar3PWnwYgG7n,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",18,Male,I am Hispanic ,No,Communications Studies,No,No,Slightly tired,Well,Listening to music in headphones,19108
5/25/21 18:33,5/25/21 18:36,IP Address,130.253.29.6,100,181,True,5/25/21 18:36,R_3fk5Hxb68JC8bx9,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you are participating for monetary compensation.",19,Male,Caucasian,Yes,Sociology & Psychology,No,No,Slightly tired,Very well,No,19152
5/25/21 19:54,5/25/21 19:54,IP Address,137.83.95.255,100,35,True,5/25/21 19:54,R_3KuyN60qfm6Tp0i,,,,,39.73880005,-104.9868011,anonymous,EN,Please check this box if you have read this form about the study,20,Female,White,Yes,Political Science and Psychology ,No,No,Somewhat tired,Well,,19222
5/25/21 22:57,5/25/21 22:59,IP Address,24.8.60.192,100,157,True,5/25/21 22:59,R_2E5CsuWpk8zdNxc,,,,,39.90730286,-105.0156021,anonymous,EN,,27,Male,Hispanic,Yes,Emergent Digital Practices,No,No,Somewhat tired,Very well,I may perhaps be distracted due to my newborn. I suppose that would be a potential factor for consideration. ,19193
5/26/21 10:08,5/26/21 10:12,IP Address,172.58.59.249,100,189,True,5/26/21 10:12,R_1B9Wa6I9WTGMN5T,,,,,39.76280212,-105.0262985,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Male,White,Yes,Psychology,No,No,Slightly tired,Poor,,18993
5/26/21 12:14,5/26/21 12:15,IP Address,76.92.224.85,100,87,True,5/26/21 12:15,R_1Ns4h23sFRozV4W,,,,,38.96940613,-94.62660217,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,White,Yes,Biology,No,No,Slightly tired,Well,No,19180
5/26/21 13:42,5/26/21 13:45,IP Address,130.253.28.6,100,158,True,5/26/21 13:45,R_1Or8T6qsgFfral9,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,Spanish and Irish ,Yes,film production,No,No,Somewhat tired,Well,,19178
5/26/21 15:33,5/26/21 15:34,IP Address,130.253.27.2,100,87,True,5/26/21 15:34,R_3CHmtvO7ufCp1ni,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",18,Female,White,Yes,Psychology/Sociology,No,No,Slightly tired,Well,,19054
5/19/21 18:53,5/19/21 18:53,IP Address,130.253.27.3,21,16,False,5/26/21 18:53,R_1d5gSVRrYICwLX3,,,,,,,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you are participating for monetary compensation.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",,,,,,,,,,,19091
5/26/21 19:56,5/26/21 19:57,IP Address,130.253.27.2,100,54,True,5/26/21 19:57,R_9pJhLgehVzBeegp,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,african american,Yes,environmental science,No,No,Somewhat tired,Well,no,19211
5/27/21 7:38,5/27/21 7:39,IP Address,73.181.123.23,100,59,True,5/27/21 7:39,R_1dKPLkAtKxuh1gI,,,,,39.75010681,-104.995697,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you are participating for monetary compensation.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",30,Male,American,Yes,Psychology,No,No,Slightly tired,Well,,17493
5/27/21 10:06,5/27/21 10:07,IP Address,73.62.196.114,100,95,True,5/27/21 10:07,R_psiNbjvspdajzKp,,,,,44.90049744,-93.28849792,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",25,Male,White,Yes,Emergent Digital Practices,No,No,Slightly tired,Poor,,19202
5/27/21 16:46,5/27/21 16:47,IP Address,130.253.27.7,100,76,True,5/27/21 16:47,R_2TLuf8vesBsDMoy,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Male,Korean,Yes,B.S Biological Sciences,No,No,Slightly tired,Well,None,19236
5/28/21 12:21,5/28/21 12:31,IP Address,137.83.95.255,100,579,True,5/28/21 12:31,R_3LZvAg39OFywIGp,,,,,39.73880005,-104.9868011,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you are participating for monetary compensation.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",20,Female,White,Yes,Both biochemistry and criminology,No,No,Not at all tired,Well,,18913
5/28/21 13:21,5/28/21 13:22,IP Address,73.243.168.59,100,47,True,5/28/21 13:22,R_1LhOQgaCvAFn5DS,,,,,39.74249268,-105.0979996,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you are participating for monetary compensation.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",19,Female,Mexican-American,Yes,Political Science ,No,No,Slightly tired,Well,Nothing else ,19118
5/28/21 17:44,5/28/21 17:45,IP Address,24.185.223.60,100,54,True,5/28/21 17:45,R_1F9RQPpBqqcHMU1,,,,,40.98930359,-72.17880249,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you are participating for monetary compensation.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",20,Male,European,Yes,business,Yes,No,Not at all tired,Very well,ADHD,19251
5/28/21 18:44,5/28/21 18:45,IP Address,24.185.223.60,100,51,True,5/28/21 18:45,R_ebM5Fhz8uRZ9pUl,,,,,40.98930359,-72.17880249,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you are participating for monetary compensation.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",20,Male,mut,Yes,business,Yes,No,Not at all tired,Well,yes adhd ,19251
5/28/21 18:57,5/28/21 18:59,IP Address,71.237.26.107,100,69,True,5/28/21 18:59,R_2WULnigIhsgH7ZT,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Male,White,Yes,English and Journalism ,No,No,Very tired,Well,,19242
5/28/21 21:57,5/28/21 21:58,IP Address,75.71.141.150,100,43,True,5/28/21 21:58,R_RLkIbKofSfua07f,,,,,39.73010254,-104.9077988,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",Diego Fierro,Male,Hispnic,No,Psychology,No,No,Somewhat tired,Well,,18667
5/28/21 21:58,5/28/21 21:58,IP Address,75.71.141.150,100,30,True,5/28/21 21:58,R_3hgptvFN3XhPKwc,,,,,39.73010254,-104.9077988,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",18,Male,Hispanic,No,Psychology,No,No,Somewhat tired,Well,,18667
5/28/21 22:28,5/28/21 22:28,IP Address,75.71.141.150,100,29,True,5/28/21 22:28,R_3dVRSEiEfkB0QYC,,,,,39.73010254,-104.9077988,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",18,Male,Hispanic,No,Psych,No,No,Somewhat tired,Well,,18667
5/29/21 8:22,5/29/21 8:22,IP Address,137.83.95.255,100,44,True,5/29/21 8:22,R_2YYciItVxZWbm7w,,,,,39.73880005,-104.9868011,anonymous,EN,"Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Male,white,Yes,communiations,No,No,Slightly tired,Well,,19245
5/29/21 11:38,5/29/21 11:41,IP Address,130.253.29.0,100,153,True,5/29/21 11:41,R_ZC8I2WbpTgscmLn,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,white,Yes,Biology,No,No,Slightly tired,Well,,19182
5/29/21 12:00,5/29/21 12:01,IP Address,67.176.17.205,100,52,True,5/29/21 12:01,R_3en8LC2DpkJkhXo,,,,,39.73010254,-104.9077988,anonymous,EN,"Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,black,Yes,"music, psychology",No,No,Slightly tired,Very well,,19165
5/29/21 15:30,5/29/21 15:31,IP Address,130.253.27.12,100,47,True,5/29/21 15:31,R_3hz1ea86BZH8nRu,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,Korean-American,No,Biology,No,No,Very tired,Well,,18718
5/29/21 16:55,5/29/21 16:59,IP Address,98.245.25.204,100,189,True,5/29/21 16:59,R_3hzLPFl17Hqmxwr,,,,,39.73210144,-104.9554977,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Female,Latinx,Yes,International Studies,No,No,Not at all tired,Well,,19094
5/29/21 19:16,5/29/21 19:19,IP Address,130.253.27.11,100,138,True,5/29/21 19:19,R_3g1N1C1SeT4NVMF,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you are participating for monetary compensation.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",19,Male,White,Yes,Undecided ,No,No,Not at all tired,Very well,No,19149
5/30/21 14:04,5/30/21 14:05,IP Address,137.83.95.255,100,57,True,5/30/21 14:05,R_OH8FhFlemAcf2lb,,,,,39.73880005,-104.9868011,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,white,Yes,psychology,No,No,Slightly tired,Well,no,17976
5/30/21 15:28,5/30/21 15:29,IP Address,67.176.121.2,100,69,True,5/30/21 15:29,R_3OiAudoH1xd7Mn0,,,,,39.54069519,-104.9708023,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,White,Yes,English & Literary Arts,No,No,Slightly tired,Well,,19095
5/30/21 15:48,5/30/21 15:51,IP Address,71.205.123.234,100,184,True,5/30/21 15:51,R_3QXjB884tsHqyNw,,,,,39.581604,-104.9562988,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,Caucasian,Yes,Physiology in Health and Disease,No,No,Not at all tired,Very well,,18268
5/30/21 18:25,5/30/21 21:13,IP Address,24.9.39.238,100,10106,True,5/30/21 21:13,R_2QRFmExQfSo1QL1,,,,,39.65620422,-104.7865982,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Male,African-American,Yes,Undeclared,No,No,Slightly tired,Well,Music in background,19227
5/30/21 22:36,5/30/21 22:41,IP Address,98.38.254.231,100,336,True,5/30/21 22:41,R_2azWQ0aJuag9H0r,,,,,39.62190247,-105.0864029,anonymous,EN,Please check this box if you have read this form about the study,19,Female,white,Yes,criminology,No,No,Somewhat tired,Well,,18744
5/30/21 23:02,5/30/21 23:03,IP Address,162.242.94.65,100,52,True,5/30/21 23:03,R_3oHNpDfcIdS2I3B,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",22,Male,White,Yes,INTS,No,No,Slightly tired,Well,,18859
5/31/21 7:52,5/31/21 7:53,IP Address,75.70.201.10,100,75,True,5/31/21 7:53,R_1LumMAe9sNDlwRc,,,,,39.36430359,-104.9013977,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Female,White ,Yes,Music ,No,No,Somewhat tired,Well,No,19143
5/31/21 8:01,5/31/21 8:03,IP Address,130.253.27.5,100,90,True,5/31/21 8:03,R_3kHf8Ykxzplfw7C,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",19,Male,white,Yes,Business Analytics,No,No,Somewhat tired,Well,no,19219
5/31/21 8:03,5/31/21 8:04,IP Address,75.70.201.10,100,30,True,5/31/21 8:04,R_2uvxktu5AMvGypK,,,,,39.36430359,-104.9013977,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Female,White,Yes,Music,No,No,Somewhat tired,Well,No,19143
5/31/21 10:38,5/31/21 10:39,IP Address,71.218.167.117,100,45,True,5/31/21 10:39,R_1JRVEgwbnxwdXUk,,,,,39.73010254,-104.9077988,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",22,Male,White,Yes,Criminology ,No,No,Somewhat tired,Well,No,19077
5/31/21 16:00,5/31/21 16:02,IP Address,130.253.27.2,100,68,True,5/31/21 16:02,R_1gO0A8dDGM6hAHi,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Male,white and north african,Yes,Marketing,No,No,Slightly tired,Well,,19225
5/31/21 17:38,5/31/21 17:41,IP Address,107.2.167.110,100,173,True,5/31/21 17:41,R_1kSxamgPlvdgfWG,,,,,38.93009949,-104.844101,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Male,white,Yes,Biology,No,No,Not at all tired,Well,,19208
5/31/21 19:53,5/31/21 20:01,IP Address,98.38.56.115,100,434,True,5/31/21 20:01,R_2afCqtmnplc24DU,,,,,39.58920288,-105.1359024,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,white/Caucasian,Yes,psychology,No,No,Slightly tired,Poor,n/a,17511
6/1/21 11:39,6/1/21 11:42,IP Address,67.164.179.83,100,233,True,6/1/21 11:42,R_7V9ym5yqPeKwRnH,,,,,39.73010254,-104.9077988,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",22,Male,hispanic,Yes,communication,No,No,Not at all tired,Very well,,19258
6/1/21 12:11,6/1/21 12:12,IP Address,73.14.251.251,100,69,True,6/1/21 12:12,R_3g9VARTSBwNxqrT,,,,,39.73179626,-104.9669037,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Male,American,Yes,Marketing,No,No,Not at all tired,Well,,19248
6/1/21 12:44,6/1/21 12:46,IP Address,130.253.27.7,100,100,True,6/1/21 12:46,R_1eXITmJ8NsUi9BP,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,"Mixed (White, Puerto Rican)",Yes,Psychology,No,No,Not at all tired,Well,No ,18787
6/1/21 12:58,6/1/21 13:02,IP Address,130.253.27.11,100,203,True,6/1/21 13:02,R_3nB3nuK2rOYV0Cn,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you are participating for monetary compensation.",19,Female,white,Yes,Biology,No,No,Not at all tired,Well,No,19232
6/1/21 13:03,6/1/21 13:05,IP Address,130.253.27.2,100,102,True,6/1/21 13:05,R_eKwOjbdTTfNMBkl,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Male,white,Yes,undeclared,No,No,Not at all tired,Poor,,19259
